Date,Julian Date,Time,Station,Depth (m),Calculated Chlorophyll-a (micrograms/L),Oxygen % Saturation,Calculated SPM (mg/L),Extinction Coefficient,Salinity,Temperature (Degrees Celsius),Month,Year
2023-09-20,2023263,7:21,34,7,4.0,83.0,42,3.44,27.56,21.39,9,2023
2023-09-20,2023263,7:21,34,8,4.9,83.0,44,3.44,27.64,21.47,9,2023
2023-09-20,2023263,7:11,35,1,4.4,85.0,28,2.0,27.49,21.62,9,2023
2023-09-20,2023263,7:11,35,2,4.1,85.0,28,2.0,27.51,21.63,9,2023
2023-09-20,2023263,7:11,35,3,4.0,85.0,29,2.0,27.51,21.64,9,2023
2023-09-20,2023263,7:11,35,4,4.1,85.0,29,2.0,27.52,21.64,9,2023
2023-09-20,2023263,7:11,35,5,3.9,85.0,30,2.0,27.53,21.63,9,2023
2023-09-20,2023263,7:11,35,6,3.7,85.0,29,2.0,27.56,21.63,9,2023
2023-09-20,2023263,7:11,35,7,3.6,85.0,31,2.0,27.58,21.63,9,2023
2023-09-20,2023263,7:11,35,8,4.0,85.0,34,2.0,27.58,21.63,9,2023
2023-09-20,2023263,7:03,36,1,3.6,84.0,28,2.0,27.09,21.52,9,2023
2023-09-20,2023263,7:03,36,2,3.6,84.0,29,2.0,27.1,21.53,9,2023
2023-09-20,2023263,7:03,36,3,3.7,84.0,29,2.0,27.11,21.53,9,2023
2023-09-20,2023263,7:03,36,4,3.6,84.0,29,2.0,27.16,21.55,9,2023
2023-09-20,2023263,7:03,36,5,3.9,84.0,30,2.0,27.22,21.58,9,2023
2023-09-20,2023263,15:35,649,1,3.3,99.0,16,1.48,0.11,20.27,9,2023
2023-09-20,2023263,15:35,649,2,3.3,99.0,16,1.48,0.11,20.25,9,2023
2023-09-20,2023263,15:35,649,3,3.2,94.0,16,1.48,0.12,20.21,9,2023
2023-09-20,2023263,15:35,649,4,3.0,95.0,17,1.48,0.12,20.21,9,2023
2023-09-20,2023263,15:35,649,5,2.9,95.0,17,1.48,0.12,20.21,9,2023
2023-09-20,2023263,15:35,649,6,3.0,95.0,17,1.48,0.12,20.21,9,2023
2023-09-20,2023263,15:35,649,7,2.9,94.0,17,1.48,0.14,20.21,9,2023
2023-09-20,2023263,15:35,649,8,2.9,94.0,17,1.48,0.15,20.21,9,2023
2023-09-20,2023263,15:35,649,9,2.8,94.0,17,1.48,0.16,20.21,9,2023
2023-09-20,2023263,15:35,649,10,2.8,94.0,17,1.48,0.17,20.22,9,2023
2023-09-20,2023263,15:35,649,11,3.0,94.0,19,1.48,0.17,20.22,9,2023
2023-09-20,2023263,16:19,657,1,1.4,97.0,14,0.91,0.06,20.28,9,2023
2023-09-20,2023263,16:19,657,2,1.6,97.0,14,0.91,0.06,20.28,9,2023
2023-09-20,2023263,16:19,657,3,1.6,96.0,14,0.91,0.06,20.27,9,2023
2023-09-20,2023263,16:19,657,4,1.6,96.0,14,0.91,0.06,20.26,9,2023
2023-09-20,2023263,16:19,657,5,1.5,92.0,14,0.91,0.06,20.26,9,2023
2023-09-20,2023263,16:19,657,6,1.4,92.0,14,0.91,0.06,20.26,9,2023
2023-09-20,2023263,16:19,657,7,1.4,92.0,14,0.91,0.06,20.26,9,2023
2023-09-20,2023263,16:19,657,8,1.4,92.0,14,0.91,0.06,20.26,9,2023
2023-09-20,2023263,16:19,657,9,1.5,92.0,14,0.91,0.06,20.26,9,2023
2023-10-06,2023279,10:27,18,1,7.6,99.0,5,0.47,29.24,17.92,10,2023
2023-10-06,2023279,10:27,18,2,7.6,99.0,5,0.47,30.66,17.01,10,2023
2023-10-06,2023279,10:27,18,3,6.7,98.0,5,0.47,30.99,16.73,10,2023
2023-10-06,2023279,10:27,18,4,6.3,98.0,6,0.47,30.98,16.71,10,2023
2023-10-06,2023279,10:27,18,5,6.2,97.0,5,0.47,31.0,16.67,10,2023
2023-10-06,2023279,10:27,18,6,6.5,92.0,5,0.47,31.02,16.64,10,2023
2023-10-06,2023279,10:27,18,7,6.2,91.0,5,0.47,31.11,16.58,10,2023
2023-10-06,2023279,10:27,18,8,6.1,91.0,5,0.47,31.12,16.57,10,2023
2023-10-06,2023279,10:27,18,9,6.3,91.0,5,0.47,31.14,16.54,10,2023
2023-10-06,2023279,10:27,18,10,5.7,90.0,5,0.47,31.15,16.53,10,2023
2023-10-06,2023279,10:27,18,11,5.5,90.0,5,0.47,31.15,16.52,10,2023
2023-10-06,2023279,10:27,18,12,5.7,90.0,5,0.47,31.16,16.52,10,2023
2023-10-06,2023279,10:27,18,13,5.5,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,14,5.5,90.0,5,0.47,31.19,16.5,10,2023
2023-10-06,2023279,10:27,18,15,5.5,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,16,5.0,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,17,5.0,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,18,5.2,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,19,5.3,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,20,5.2,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,21,5.2,90.0,5,0.47,31.18,16.5,10,2023
2023-10-06,2023279,10:27,18,22,5.4,90.0,5,0.47,31.18,16.51,10,2023
2023-10-06,2023279,10:27,18,23,5.8,90.0,5,0.47,31.17,16.51,10,2023
2023-10-06,2023279,10:27,18,24,5.7,90.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,25,5.6,90.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,26,5.9,87.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,27,5.8,87.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,28,5.5,87.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,29,5.4,87.0,5,0.47,31.17,16.52,10,2023
2023-10-06,2023279,10:27,18,30,5.7,86.0,5,0.47,31.19,16.5,10,2023
2023-10-06,2023279,10:27,18,31,5.2,86.0,5,0.47,31.23,16.46,10,2023
2023-10-06,2023279,10:27,18,32,5.5,86.0,5,0.47,31.25,16.44,10,2023
2023-10-06,2023279,10:27,18,33,5.4,86.0,5,0.47,31.28,16.41,10,2023
2023-10-06,2023279,10:27,18,34,5.2,86.0,5,0.47,31.32,16.37,10,2023
2023-10-06,2023279,10:27,18,35,5.4,87.0,5,0.47,31.32,16.37,10,2023
2023-10-06,2023279,10:27,18,36,5.1,87.0,5,0.47,31.32,16.36,10,2023
2023-10-06,2023279,10:27,18,37,5.3,87.0,5,0.47,31.33,16.36,10,2023
2023-10-06,2023279,10:27,18,38,5.3,86.0,5,0.47,31.33,16.36,10,2023
2023-10-06,2023279,10:27,18,39,5.3,86.0,5,0.47,31.34,16.36,10,2023
2023-10-06,2023279,10:27,18,40,5.1,86.0,5,0.47,31.32,16.36,10,2023
2023-10-06,2023279,10:27,18,41,5.1,86.0,5,0.47,31.32,16.36,10,2023
2023-10-06,2023279,10:27,18,42,5.4,86.0,5,0.47,31.32,16.36,10,2023
2023-10-06,2023279,10:27,18,43,5.4,86.0,5,0.47,31.32,16.36,10,2023
2023-10-06,2023279,10:14,20,1,10.5,99.0,5,0.7,28.77,18.33,10,2023
2023-10-06,2023279,10:14,20,2,10.5,99.0,5,0.7,28.92,18.23,10,2023
2023-10-06,2023279,10:14,20,3,10.3,98.0,5,0.7,29.04,18.08,10,2023
2023-10-06,2023279,10:14,20,4,9.5,98.0,5,0.7,29.18,17.99,10,2023
2023-10-06,2023279,10:14,20,5,8.2,97.0,5,0.7,29.4,17.78,10,2023
2023-10-06,2023279,10:14,20,6,7.4,92.0,5,0.7,29.63,17.54,10,2023
2023-10-06,2023279,10:14,20,7,6.3,91.0,5,0.7,29.96,17.29,10,2023
2023-10-06,2023279,10:14,20,8,6.0,91.0,5,0.7,30.04,17.26,10,2023
2023-10-06,2023279,10:14,20,9,5.9,91.0,5,0.7,30.22,17.15,10,2023
2023-10-06,2023279,10:14,20,10,5.6,90.0,5,0.7,30.57,17.04,10,2023
2023-10-06,2023279,10:14,20,11,5.5,90.0,5,0.7,30.72,16.96,10,2023
2023-10-06,2023279,10:14,20,12,5.4,90.0,5,0.7,30.8,16.9,10,2023
2023-10-06,2023279,10:14,20,13,5.1,90.0,5,0.7,30.88,16.89,10,2023
2023-10-06,2023279,10:14,20,14,5.4,90.0,5,0.7,30.86,16.89,10,2023
2023-10-06,2023279,10:14,20,15,5.1,90.0,5,0.7,30.83,16.88,10,2023
2023-10-06,2023279,10:14,20,16,5.0,90.0,5,0.7,30.85,16.85,10,2023
2023-10-06,2023279,10:14,20,17,5.4,90.0,5,0.7,30.86,16.83,10,2023
2023-10-06,2023279,10:14,20,18,5.2,90.0,5,0.7,30.86,16.83,10,2023
2023-10-06,2023279,10:14,20,19,6.1,90.0,5,0.7,30.88,16.81,10,2023
2023-10-06,2023279,10:14,20,20,5.8,90.0,6,0.7,30.9,16.79,10,2023
2023-10-06,2023279,10:14,20,21,5.4,90.0,5,0.7,30.93,16.76,10,2023
2023-10-06,2023279,10:14,20,22,5.4,90.0,5,0.7,30.98,16.74,10,2023
2023-10-06,2023279,10:14,20,23,5.4,90.0,5,0.7,31.03,16.71,10,2023
2023-10-06,2023279,10:14,20,24,5.6,90.0,5,0.7,31.03,16.71,10,2023
2023-10-06,2023279,10:14,20,25,5.2,90.0,6,0.7,31.01,16.68,10,2023
2023-10-06,2023279,9:59,21,1,14.8,96.0,6,0.61,28.96,18.53,10,2023
2023-10-06,2023279,9:59,21,2,12.0,92.0,6,0.61,29.09,18.4,10,2023
2023-10-06,2023279,9:59,21,3,9.9,91.0,5,0.61,29.14,18.33,10,2023
2023-10-06,2023279,9:59,21,4,8.9,91.0,5,0.61,29.2,18.27,10,2023
2023-10-06,2023279,9:59,21,5,8.3,91.0,5,0.61,29.3,18.18,10,2023
2023-10-06,2023279,9:59,21,6,7.3,90.0,5,0.61,29.49,18.03,10,2023
2023-10-06,2023279,9:59,21,7,6.6,90.0,5,0.61,29.63,17.93,10,2023
2023-10-06,2023279,9:59,21,8,6.4,90.0,5,0.61,29.71,17.86,10,2023
2023-10-06,2023279,9:59,21,9,6.0,90.0,6,0.61,29.8,17.8,10,2023
2023-10-06,2023279,9:59,21,10,6.3,87.0,6,0.61,29.9,17.75,10,2023
2023-10-06,2023279,9:59,21,11,6.1,85.0,6,0.61,29.96,17.7,10,2023
2023-10-06,2023279,9:59,21,12,6.2,85.0,5,0.61,30.02,17.66,10,2023
2023-10-06,2023279,9:59,21,13,6.2,85.0,5,0.61,30.03,17.65,10,2023
2023-10-06,2023279,9:59,21,14,6.1,85.0,5,0.61,30.06,17.63,10,2023
2023-10-06,2023279,9:59,21,15,6.2,85.0,5,0.61,30.11,17.6,10,2023
2023-10-06,2023279,9:59,21,16,5.9,85.0,5,0.61,30.13,17.58,10,2023
2023-10-06,2023279,9:59,21,17,6.0,85.0,6,0.61,30.25,17.46,10,2023
2023-10-06,2023279,9:59,21,18,5.6,85.0,6,0.61,30.49,17.24,10,2023
2023-10-06,2023279,9:49,22,1,10.3,92.0,5,0.51,29.05,18.12,10,2023
2023-10-06,2023279,9:49,22,2,7.8,91.0,5,0.51,29.24,18.07,10,2023
2023-10-06,2023279,9:49,22,3,6.8,91.0,5,0.51,29.31,18.07,10,2023
2023-10-06,2023279,9:49,22,4,6.9,91.0,5,0.51,29.34,18.1,10,2023
2023-10-06,2023279,9:49,22,5,6.9,90.0,6,0.51,29.39,18.08,10,2023
2023-10-06,2023279,9:49,22,6,6.6,89.0,6,0.51,29.41,18.08,10,2023
2023-10-06,2023279,9:49,22,7,6.4,90.0,6,0.51,29.45,18.06,10,2023
2023-10-06,2023279,9:49,22,8,6.5,89.0,6,0.51,29.57,17.97,10,2023
2023-10-06,2023279,9:49,22,9,6.2,89.0,5,0.51,29.61,17.95,10,2023
2023-10-06,2023279,9:49,22,10,5.8,89.0,5,0.51,29.64,17.93,10,2023
2023-10-06,2023279,9:49,22,11,5.9,89.0,6,0.51,29.67,17.91,10,2023
2023-10-06,2023279,9:49,22,12,5.8,89.0,6,0.51,29.69,17.88,10,2023
2023-10-06,2023279,9:49,22,13,6.0,89.0,6,0.51,29.7,17.88,10,2023
2023-10-06,2023279,9:49,22,14,6.1,89.0,6,0.51,29.7,17.88,10,2023
2023-10-06,2023279,9:49,22,15,6.1,89.0,6,0.51,29.71,17.88,10,2023
2023-10-06,2023279,9:49,22,16,6.0,89.0,6,0.51,29.71,17.87,10,2023
2023-10-06,2023279,9:49,22,17,6.4,88.0,6,0.51,29.74,17.85,10,2023
2023-10-06,2023279,9:49,22,18,6.2,88.0,6,0.51,29.76,17.85,10,2023
2023-10-06,2023279,9:49,22,19,5.8,88.0,6,0.51,29.76,17.85,10,2023
2023-10-06,2023279,9:49,22,20,5.8,88.0,6,0.51,29.76,17.85,10,2023
2023-10-06,2023279,9:36,23,1,10.8,93.0,5,0.63,29.29,18.61,10,2023
2023-10-06,2023279,9:36,23,2,11.3,93.0,5,0.63,29.25,18.61,10,2023
2023-10-06,2023279,9:36,23,3,10.2,93.0,5,0.63,29.27,18.58,10,2023
2023-10-06,2023279,9:36,23,4,8.9,92.0,5,0.63,29.32,18.53,10,2023
2023-10-06,2023279,9:36,23,5,8.5,92.0,5,0.63,29.41,18.51,10,2023
2023-10-06,2023279,9:36,23,6,7.8,91.0,5,0.63,29.46,18.5,10,2023
2023-10-06,2023279,9:36,23,7,7.2,91.0,5,0.63,29.48,18.5,10,2023
2023-10-06,2023279,9:36,23,8,6.8,91.0,5,0.63,29.49,18.5,10,2023
2023-10-06,2023279,9:36,23,9,6.7,90.0,5,0.63,29.49,18.49,10,2023
2023-10-06,2023279,9:36,23,10,6.7,90.0,5,0.63,29.49,18.49,10,2023
2023-10-06,2023279,9:36,23,11,6.9,90.0,6,0.63,29.5,18.48,10,2023
2023-10-06,2023279,9:36,23,12,6.8,89.0,6,0.63,29.52,18.48,10,2023
2023-10-06,2023279,9:36,23,13,7.0,89.0,6,0.63,29.53,18.48,10,2023
2023-10-06,2023279,9:36,23,14,7.0,89.0,6,0.63,29.53,18.48,10,2023
2023-10-06,2023279,9:23,24,1,11.1,93.0,5,0.67,29.07,18.44,10,2023
2023-10-06,2023279,9:23,24,2,11.1,93.0,5,0.67,29.07,18.44,10,2023
2023-10-06,2023279,9:23,24,3,10.1,93.0,5,0.67,28.92,18.51,10,2023
2023-10-06,2023279,9:23,24,4,9.0,92.0,5,0.67,28.85,18.56,10,2023
2023-10-06,2023279,9:23,24,5,8.4,92.0,5,0.67,28.98,18.6,10,2023
2023-10-06,2023279,9:23,24,6,7.8,91.0,5,0.67,29.07,18.63,10,2023
2023-10-06,2023279,9:23,24,7,7.2,91.0,5,0.67,29.17,18.66,10,2023
2023-10-06,2023279,9:23,24,8,7.1,91.0,5,0.67,29.29,18.69,10,2023
2023-10-06,2023279,9:23,24,9,6.2,91.0,5,0.67,29.36,18.75,10,2023
2023-10-06,2023279,9:11,25,1,6.6,93.0,6,0.9,29.57,19.7,10,2023
2023-10-06,2023279,9:11,25,2,6.3,93.0,6,0.9,29.57,19.69,10,2023
2023-10-06,2023279,9:11,25,3,6.2,93.0,6,0.9,29.58,19.68,10,2023
2023-10-06,2023279,9:11,25,4,6.0,93.0,6,0.9,29.59,19.67,10,2023
2023-10-06,2023279,9:11,25,5,5.6,93.0,6,0.9,29.58,19.66,10,2023
2023-10-06,2023279,9:11,25,6,5.5,92.0,6,0.9,29.57,19.67,10,2023
2023-10-06,2023279,9:11,25,7,5.5,92.0,6,0.9,29.58,19.67,10,2023
2023-10-06,2023279,9:11,25,8,5.6,91.0,6,0.9,29.57,19.66,10,2023
2023-10-06,2023279,9:00,26,1,6.6,93.0,6,0.92,29.43,20.05,10,2023
2023-10-06,2023279,9:00,26,2,5.6,90.0,7,0.92,29.43,20.03,10,2023
2023-10-06,2023279,9:00,26,3,5.3,88.0,7,0.92,29.43,20.02,10,2023
2023-10-06,2023279,9:00,26,4,4.8,88.0,7,0.92,29.43,20.01,10,2023
2023-10-06,2023279,9:00,26,5,4.7,88.0,7,0.92,29.44,20.0,10,2023
2023-10-06,2023279,9:00,26,6,4.5,88.0,7,0.92,29.44,19.98,10,2023
2023-10-06,2023279,9:00,26,7,4.6,88.0,7,0.92,29.43,19.96,10,2023
2023-10-06,2023279,9:00,26,8,4.8,88.0,7,0.92,29.43,19.95,10,2023
2023-10-06,2023279,9:00,26,9,4.7,88.0,7,0.92,29.42,19.94,10,2023
2023-10-06,2023279,9:00,26,10,4.7,88.0,7,0.92,29.42,19.93,10,2023
2023-10-06,2023279,9:00,26,11,4.8,88.0,7,0.92,29.42,19.93,10,2023
2023-10-06,2023279,8:48,27,1,6.5,93.0,7,1.09,29.3,20.06,10,2023
2023-10-06,2023279,8:48,27,2,6.0,93.0,7,1.09,29.35,20.04,10,2023
2023-10-06,2023279,8:48,27,3,5.2,93.0,7,1.09,29.35,20.02,10,2023
2023-10-06,2023279,8:48,27,4,5.0,92.0,7,1.09,29.36,20.02,10,2023
2023-10-06,2023279,8:48,27,5,4.7,93.0,7,1.09,29.36,20.01,10,2023
2023-10-06,2023279,8:48,27,6,4.6,93.0,7,1.09,29.37,19.99,10,2023
2023-10-06,2023279,8:48,27,7,4.5,92.0,7,1.09,29.38,19.97,10,2023
2023-10-06,2023279,8:48,27,8,4.8,92.0,7,1.09,29.4,19.95,10,2023
2023-10-06,2023279,8:48,27,9,4.8,92.0,8,1.09,29.4,19.95,10,2023
2023-10-06,2023279,8:48,27,10,4.9,92.0,8,1.09,29.4,19.93,10,2023
2023-10-06,2023279,8:48,27,11,5.0,90.0,8,1.09,29.38,19.92,10,2023
2023-10-06,2023279,8:48,27,12,5.8,89.0,9,1.09,29.38,19.92,10,2023
2023-10-06,2023279,8:39,28,1,6.2,93.0,7,1.01,29.28,20.11,10,2023
2023-10-06,2023279,8:39,28,2,5.9,93.0,7,1.01,29.28,20.11,10,2023
2023-10-06,2023279,8:39,28,3,5.9,93.0,7,1.01,29.28,20.11,10,2023
2023-10-06,2023279,8:39,28,4,5.6,92.0,8,1.01,29.28,20.12,10,2023
2023-10-06,2023279,8:39,28,5,5.4,93.0,9,1.01,29.29,20.1,10,2023
2023-10-06,2023279,8:39,28,6,5.6,93.0,9,1.01,29.32,20.07,10,2023
2023-10-06,2023279,8:39,28,7,5.7,92.0,9,1.01,29.32,20.06,10,2023
2023-10-06,2023279,8:39,28,8,5.7,92.0,9,1.01,29.33,20.05,10,2023
2023-10-06,2023279,8:39,28,9,5.8,92.0,10,1.01,29.34,20.04,10,2023
2023-10-06,2023279,8:39,28,10,5.7,92.0,9,1.01,29.35,20.04,10,2023
2023-10-06,2023279,8:39,28,11,5.8,92.0,9,1.01,29.35,20.03,10,2023
2023-10-06,2023279,8:39,28,12,5.9,92.0,9,1.01,29.36,20.03,10,2023
2023-10-06,2023279,8:27,29,1,6.7,93.0,7,1.12,29.18,20.21,10,2023
2023-10-06,2023279,8:27,29,2,6.2,92.0,7,1.12,29.19,20.21,10,2023
2023-10-06,2023279,8:27,29,3,6.1,92.0,7,1.12,29.2,20.21,10,2023
2023-10-06,2023279,8:27,29,4,5.7,92.0,7,1.12,29.22,20.2,10,2023
2023-10-06,2023279,8:27,29,5,5.8,91.0,7,1.12,29.23,20.2,10,2023
2023-10-06,2023279,8:27,29,6,6.0,91.0,7,1.12,29.23,20.2,10,2023
2023-10-06,2023279,8:27,29,7,6.0,91.0,7,1.12,29.23,20.2,10,2023
2023-10-06,2023279,8:27,29,8,5.9,87.0,7,1.12,29.24,20.2,10,2023
2023-10-06,2023279,8:27,29,9,5.9,87.0,7,1.12,29.24,20.2,10,2023
2023-10-06,2023279,8:27,29,10,5.9,87.0,8,1.12,29.23,20.21,10,2023
2023-10-06,2023279,8:27,29,11,5.8,87.0,7,1.12,29.24,20.21,10,2023
2023-10-06,2023279,8:27,29,12,5.8,87.0,8,1.12,29.24,20.21,10,2023
2023-10-06,2023279,8:27,29,13,5.7,87.0,7,1.12,29.25,20.21,10,2023
2023-10-06,2023279,8:27,29,14,5.6,87.0,7,1.12,29.25,20.21,10,2023
2023-10-06,2023279,8:17,29,1,6.0,91.0,7,1.0,29.14,20.3,10,2023
2023-10-06,2023279,8:17,29,2,5.8,90.0,7,1.0,29.15,20.29,10,2023
2023-10-06,2023279,8:17,29,3,5.7,91.0,7,1.0,29.17,20.27,10,2023
2023-10-06,2023279,8:17,29,4,5.2,91.0,7,1.0,29.18,20.26,10,2023
2023-10-06,2023279,8:17,29,5,5.1,91.0,7,1.0,29.2,20.24,10,2023
2023-10-06,2023279,8:17,29,6,5.1,91.0,7,1.0,29.21,20.24,10,2023
2023-10-06,2023279,8:17,29,7,5.1,91.0,7,1.0,29.21,20.24,10,2023
2023-10-06,2023279,8:17,29,8,5.3,91.0,7,1.0,29.21,20.24,10,2023
2023-10-06,2023279,8:17,29,9,5.3,91.0,7,1.0,29.22,20.24,10,2023
2023-10-06,2023279,8:17,29,10,5.2,91.0,7,1.0,29.23,20.24,10,2023
2023-10-06,2023279,8:17,29,11,5.4,90.0,7,1.0,29.23,20.25,10,2023
2023-10-06,2023279,8:17,29,12,5.3,86.0,7,1.0,29.23,20.25,10,2023
2023-10-06,2023279,8:17,29,13,5.4,86.0,7,1.0,29.23,20.24,10,2023
2023-10-06,2023279,8:07,30,1,6.7,89.0,7,1.13,29.06,20.34,10,2023
2023-10-06,2023279,8:07,30,2,5.5,89.0,7,1.13,29.08,20.33,10,2023
2023-10-06,2023279,8:07,30,3,5.2,89.0,8,1.13,29.11,20.29,10,2023
2023-10-06,2023279,8:07,30,4,5.1,89.0,8,1.13,29.12,20.29,10,2023
2023-10-06,2023279,8:07,30,5,5.2,89.0,8,1.13,29.12,20.28,10,2023
2023-10-06,2023279,8:07,30,6,5.5,89.0,9,1.13,29.12,20.28,10,2023
2023-10-06,2023279,8:07,30,7,5.4,89.0,9,1.13,29.12,20.28,10,2023
2023-10-06,2023279,8:07,30,8,5.5,89.0,9,1.13,29.12,20.28,10,2023
2023-10-06,2023279,8:07,30,9,5.5,89.0,10,1.13,29.12,20.28,10,2023
2023-10-06,2023279,8:07,30,10,5.5,89.0,11,1.13,29.12,20.28,10,2023
2023-10-06,2023279,7:54,31,1,6.9,89.0,7,1.21,28.79,20.58,10,2023
2023-10-06,2023279,7:54,31,2,6.1,89.0,7,1.21,28.81,20.56,10,2023
2023-10-06,2023279,7:54,31,3,5.5,89.0,8,1.21,28.83,20.52,10,2023
2023-10-06,2023279,7:54,31,4,5.5,89.0,8,1.21,28.85,20.5,10,2023
2023-10-06,2023279,7:54,31,5,5.6,88.0,9,1.21,28.87,20.47,10,2023
2023-10-06,2023279,7:54,31,6,5.9,88.0,9,1.21,28.9,20.45,10,2023
2023-10-06,2023279,7:54,31,7,6.0,88.0,9,1.21,28.93,20.43,10,2023
2023-10-06,2023279,7:54,31,8,5.9,87.0,9,1.21,28.94,20.41,10,2023
2023-10-06,2023279,7:54,31,9,6.1,87.0,9,1.21,28.95,20.4,10,2023
2023-10-06,2023279,7:54,31,10,5.9,87.0,10,1.21,28.96,20.4,10,2023
2023-10-06,2023279,7:54,31,11,6.1,87.0,10,1.21,28.96,20.39,10,2023
2023-10-06,2023279,7:54,31,12,6.0,87.0,11,1.21,28.97,20.38,10,2023
2023-10-06,2023279,7:44,32,1,6.6,88.0,9,1.41,28.78,20.58,10,2023
2023-10-06,2023279,7:44,32,2,6.0,88.0,10,1.41,28.79,20.58,10,2023
2023-10-06,2023279,7:44,32,3,6.0,88.0,10,1.41,28.8,20.59,10,2023
2023-10-06,2023279,7:44,32,4,6.1,88.0,11,1.41,28.81,20.59,10,2023
2023-10-06,2023279,7:44,32,5,6.3,87.0,11,1.41,28.81,20.59,10,2023
2023-10-06,2023279,7:44,32,6,6.2,87.0,12,1.41,28.83,20.58,10,2023
2023-10-06,2023279,7:44,32,7,6.1,87.0,13,1.41,28.84,20.56,10,2023
2023-10-06,2023279,7:44,32,8,5.9,87.0,13,1.41,28.86,20.53,10,2023
2023-10-06,2023279,7:44,32,9,6.0,86.0,15,1.41,28.86,20.52,10,2023
2023-10-06,2023279,7:44,32,10,5.9,83.0,15,1.41,28.87,20.51,10,2023
2023-10-06,2023279,7:36,33,1,5.2,89.0,10,1.09,28.49,20.85,10,2023
2023-10-06,2023279,7:36,33,2,4.8,89.0,10,1.09,28.5,20.84,10,2023
2023-10-06,2023279,7:36,33,3,4.9,89.0,10,1.09,28.53,20.79,10,2023
2023-10-06,2023279,7:36,33,4,4.8,89.0,9,1.09,28.54,20.79,10,2023
2023-10-06,2023279,7:36,33,5,4.8,88.0,9,1.09,28.53,20.8,10,2023
2023-10-06,2023279,7:36,33,6,4.7,88.0,9,1.09,28.56,20.76,10,2023
2023-10-06,2023279,7:36,33,7,4.7,88.0,9,1.09,28.57,20.77,10,2023
2023-10-06,2023279,7:36,33,8,4.8,87.0,9,1.09,28.56,20.84,10,2023
2023-10-06,2023279,7:36,33,9,5.0,87.0,12,1.09,28.62,20.9,10,2023
2023-10-06,2023279,7:36,33,10,4.8,87.0,12,1.09,28.69,20.88,10,2023
2023-10-06,2023279,7:36,33,11,4.8,87.0,11,1.09,28.71,20.9,10,2023
2023-10-06,2023279,7:25,34,1,4.9,87.0,14,1.66,28.23,21.16,10,2023
2023-10-06,2023279,7:25,34,2,4.9,87.0,15,1.66,28.27,21.16,10,2023
2023-10-06,2023279,7:25,34,3,5.0,87.0,15,1.66,28.32,21.16,10,2023
2023-10-06,2023279,7:25,34,4,5.0,87.0,15,1.66,28.33,21.17,10,2023
2023-10-06,2023279,7:25,34,5,5.0,87.0,16,1.66,28.36,21.17,10,2023
2023-10-06,2023279,7:25,34,6,5.1,87.0,16,1.66,28.37,21.17,10,2023
2023-10-06,2023279,7:13,35,1,4.7,87.0,16,1.83,27.79,21.36,10,2023
2023-10-06,2023279,7:13,35,2,4.4,87.0,18,1.83,27.84,21.39,10,2023
2023-10-06,2023279,7:13,35,3,4.3,87.0,19,1.83,27.86,21.39,10,2023
2023-10-06,2023279,7:13,35,4,4.2,87.0,19,1.83,27.88,21.4,10,2023
2023-10-06,2023279,7:13,35,5,4.2,85.0,19,1.83,27.88,21.4,10,2023
2023-10-06,2023279,7:13,35,6,4.3,86.0,20,1.83,27.88,21.4,10,2023
2023-10-06,2023279,7:13,35,7,4.2,86.0,21,1.83,27.88,21.4,10,2023
2023-10-06,2023279,7:13,35,8,4.6,86.0,21,1.83,27.87,21.4,10,2023
2023-10-06,2023279,7:04,36,1,4.4,84.0,16,1.8,27.38,21.5,10,2023
2023-10-06,2023279,7:04,36,2,4.4,84.0,18,1.8,27.44,21.52,10,2023
2023-10-06,2023279,7:04,36,3,4.5,84.0,19,1.8,27.46,21.52,10,2023
2023-10-06,2023279,7:04,36,4,4.5,84.0,20,1.8,27.47,21.53,10,2023
2023-10-06,2023279,7:04,36,5,4.5,84.0,21,1.8,27.48,21.53,10,2023
2023-10-06,2023279,7:04,36,6,4.5,84.0,23,1.8,27.48,21.53,10,2023
2023-10-17,2023290,14:38,2,1,2.2,91.0,15,1.31,1.45,19.52,10,2023
2023-10-17,2023290,14:38,2,2,2.0,90.0,15,1.31,1.47,19.51,10,2023
2023-10-17,2023290,14:38,2,3,1.9,90.0,15,1.31,1.72,19.38,10,2023
2023-10-17,2023290,14:38,2,4,1.9,90.0,23,1.31,1.97,19.27,10,2023
2023-10-17,2023290,14:38,2,5,2.1,90.0,32,1.31,1.99,19.27,10,2023
